,letter_id,edition,sent_count,cont_footnote_count,ed_footnote_count,footnotes_per_sentence
2647,12687,18,43,37,5,0.8604651162790697
2648,12688,18,40,41,15,1.025
2649,12689,18,29,16,0,0.5517241379310345
2650,12690,18,31,35,3,1.1290322580645162
2651,12691,18,30,33,1,1.1
2652,12692,18,29,24,4,0.8275862068965517
2653,12693,18,19,19,4,1.0
2654,12694,18,30,15,2,0.5
2655,12695,18,34,45,5,1.3235294117647058
2656,12696,18,41,26,2,0.6341463414634146
2657,12697,18,34,24,2,0.7058823529411765
2658,12698,18,10,11,3,1.1
2659,12699,18,35,39,3,1.1142857142857143
2660,12700,18,65,68,2,1.0461538461538462
2661,12701,18,19,6,0,0.3157894736842105
2662,12702,18,23,26,3,1.1304347826086956
2663,12703,18,17,4,0,0.23529411764705882
2664,12704,18,15,5,0,0.3333333333333333
2665,12705,18,57,55,4,0.9649122807017544
2666,12706,18,63,89,6,1.4126984126984128
2667,12707,18,25,25,4,1.0
2668,12708,18,18,8,0,0.4444444444444444
2669,12709,18,27,30,0,1.1111111111111112
2670,12710,18,147,121,7,0.8231292517006803
2671,12711,18,17,20,1,1.1764705882352942
2672,12712,18,17,4,0,0.23529411764705882
2673,12713,18,35,46,3,1.3142857142857143
2674,12714,18,31,38,5,1.2258064516129032
2675,12715,18,7,9,1,1.2857142857142858
2676,12716,18,15,4,0,0.26666666666666666
2677,12717,18,36,29,2,0.8055555555555556
2678,12718,18,41,32,2,0.7804878048780488
2679,12719,18,29,24,0,0.8275862068965517
2680,12720,18,21,13,0,0.6190476190476191
2681,12721,18,8,7,0,0.875
2682,12722,18,45,11,1,0.24444444444444444
2683,12723,18,11,9,2,0.8181818181818182
2684,12724,18,109,101,11,0.926605504587156
2685,12725,18,8,6,0,0.75
2686,12726,18,15,10,0,0.6666666666666666
2687,12727,18,14,19,2,1.3571428571428572
2688,12728,18,39,12,1,0.3076923076923077
2689,12729,18,39,26,1,0.6666666666666666
2690,12730,18,24,12,0,0.5
2691,12731,18,61,52,7,0.8524590163934426
2692,12732,18,95,88,4,0.9263157894736842
2693,12733,18,30,8,2,0.26666666666666666
2694,12734,18,27,34,2,1.2592592592592593
2695,12735,18,12,12,1,1.0
2696,12736,18,45,43,2,0.9555555555555556
2697,12737,18,19,39,0,2.0526315789473686
2698,12738,18,28,19,0,0.6785714285714286
2699,12739,18,26,11,6,0.4230769230769231
2700,12740,18,28,54,1,1.9285714285714286
2701,12741,18,21,11,0,0.5238095238095238
2702,12742,18,29,20,3,0.6896551724137931
2703,12743,18,62,88,5,1.4193548387096775
2704,12744,18,39,42,6,1.0769230769230769
2705,12745,18,63,103,6,1.6349206349206349
2706,12746,18,13,11,1,0.8461538461538461
2707,12747,18,24,32,0,1.3333333333333333
2708,12748,18,141,108,20,0.7659574468085106
2709,12749,18,36,31,3,0.8611111111111112
2710,12750,18,10,3,1,0.3
2711,12751,18,57,13,10,0.22807017543859648
2712,12752,18,20,9,1,0.45
2713,12753,18,24,27,2,1.125
2714,12754,18,26,24,1,0.9230769230769231
2715,12755,18,50,37,0,0.74
2716,12756,18,31,34,1,1.096774193548387
2717,12757,18,57,52,17,0.9122807017543859
2718,12758,18,13,19,1,1.4615384615384615
2719,12759,18,36,15,1,0.4166666666666667
2720,12760,18,37,49,0,1.3243243243243243
2721,12761,18,17,7,0,0.4117647058823529
2722,12762,18,46,32,1,0.6956521739130435
2723,12763,18,63,76,4,1.2063492063492063
2724,12764,18,23,30,3,1.3043478260869565
2725,12765,18,19,6,1,0.3157894736842105
2726,12766,18,35,51,2,1.457142857142857
2727,12767,18,31,25,2,0.8064516129032258
2728,12768,18,31,32,1,1.032258064516129
2729,12769,18,80,90,4,1.125
2730,12770,18,141,89,3,0.6312056737588653
2731,12771,18,36,39,2,1.0833333333333333
2732,12772,20,28,55,4,1.9642857142857142
2733,12773,18,37,30,4,0.8108108108108109
2734,12774,18,71,52,4,0.7323943661971831
2735,12775,18,9,19,5,2.111111111111111
2736,12776,18,23,29,0,1.2608695652173914
2737,12777,18,38,28,3,0.7368421052631579
2738,12778,18,17,25,1,1.4705882352941178
2739,12779,20,20,27,6,1.35
2740,12780,18,51,87,16,1.7058823529411764
2741,12781,18,50,44,3,0.88
2742,12782,18,25,22,2,0.88
2743,12783,19,22,14,1,0.6363636363636364
2744,12784,19,22,10,3,0.45454545454545453
2745,12785,19,23,6,0,0.2608695652173913
2746,12786,19,25,15,2,0.6
2747,12787,19,37,18,0,0.4864864864864865
2748,12788,19,47,59,3,1.2553191489361701
2749,12789,19,25,37,2,1.48
2750,12790,19,25,14,1,0.56
2751,12791,19,17,8,0,0.47058823529411764
2752,12792,19,56,69,3,1.2321428571428572
2753,12793,19,106,55,2,0.5188679245283019
2754,12794,19,68,15,2,0.22058823529411764
2755,12795,19,79,82,6,1.0379746835443038
2756,12796,19,36,15,4,0.4166666666666667
2757,12797,19,20,13,1,0.65
2758,12798,19,7,0,2,0.0
2759,12799,19,16,6,2,0.375
2760,12800,19,57,73,5,1.280701754385965
2761,12801,19,23,17,0,0.7391304347826086
2762,12802,19,51,40,4,0.7843137254901961
2763,12803,19,57,66,2,1.1578947368421053
2764,12804,19,14,15,1,1.0714285714285714
2765,12805,19,183,30,3,0.16393442622950818
2766,12806,19,65,93,8,1.4307692307692308
2767,12807,19,25,13,6,0.52
2768,12808,19,78,56,5,0.717948717948718
2769,12809,19,58,99,0,1.706896551724138
2770,12810,19,42,44,2,1.0476190476190477
2771,12811,19,54,108,3,2.0
2772,12812,19,60,68,5,1.1333333333333333
2773,12813,19,13,51,3,3.923076923076923
2774,12814,19,17,2,1,0.11764705882352941
2775,12815,19,15,11,2,0.7333333333333333
2776,12816,19,71,83,3,1.1690140845070423
2777,12817,19,21,39,1,1.8571428571428572
2778,12818,19,43,39,3,0.9069767441860465
2779,12819,19,24,12,0,0.5
2780,12820,19,70,76,5,1.0857142857142856
2781,12821,19,21,12,0,0.5714285714285714
2782,12822,19,40,38,3,0.95
2783,12823,19,44,53,2,1.2045454545454546
2784,12824,19,54,57,4,1.0555555555555556
2785,12825,19,37,44,2,1.1891891891891893
2786,12826,19,21,3,4,0.14285714285714285
2787,12827,19,25,40,1,1.6
2788,12828,19,28,27,6,0.9642857142857143
2789,12829,19,15,13,0,0.8666666666666667
2790,12830,19,7,4,0,0.5714285714285714
2791,12831,19,48,52,2,1.0833333333333333
2792,12832,19,19,7,1,0.3684210526315789
2793,12833,19,7,11,1,1.5714285714285714
2794,12834,19,48,37,6,0.7708333333333334
2795,12835,19,67,60,2,0.8955223880597015
2796,12836,19,47,68,13,1.446808510638298
2797,12837,19,29,34,2,1.1724137931034482
2798,12838,19,13,5,0,0.38461538461538464
2799,12839,19,42,51,4,1.2142857142857142
2800,12840,19,106,68,5,0.6415094339622641
2801,12841,19,35,19,4,0.5428571428571428
2802,12842,19,14,7,0,0.5
2803,12843,19,18,36,3,2.0
2804,12844,19,21,15,2,0.7142857142857143
2805,12845,19,15,9,1,0.6
2806,12846,19,52,35,4,0.6730769230769231
2807,12847,19,27,17,2,0.6296296296296297
2808,12848,19,18,8,2,0.4444444444444444
2809,12849,19,39,77,1,1.9743589743589745
2810,12850,19,11,26,1,2.3636363636363638
2811,12851,19,27,11,2,0.4074074074074074
2812,12852,19,38,21,0,0.5526315789473685
2813,12853,19,13,30,1,2.3076923076923075
2814,12854,19,42,34,3,0.8095238095238095
2815,12855,19,48,32,1,0.6666666666666666
2816,12856,19,22,16,1,0.7272727272727273
2817,12857,19,25,33,1,1.32
2818,12858,19,11,3,0,0.2727272727272727
2819,12859,19,56,47,3,0.8392857142857143
2820,12860,19,10,19,3,1.9
2821,12861,19,65,108,6,1.6615384615384616
2822,12862,19,32,42,1,1.3125
2823,12863,19,8,17,1,2.125
2824,12864,19,21,18,1,0.8571428571428571
2825,12865,19,72,80,1,1.1111111111111112
2826,12866,19,16,21,1,1.3125
2827,12867,19,17,22,1,1.2941176470588236
2828,12868,19,27,29,13,1.0740740740740742
2829,12869,19,48,55,10,1.1458333333333333
2830,12870,19,165,137,10,0.8303030303030303
2831,12871,19,31,29,3,0.9354838709677419
2832,12872,19,23,10,2,0.43478260869565216
2833,12873,19,58,67,4,1.1551724137931034
2834,12874,19,284,43,0,0.15140845070422534
2835,12875,19,24,54,8,2.25
2836,12876,19,45,24,3,0.5333333333333333
2837,12877,19,13,3,0,0.23076923076923078
2838,12878,19,58,33,3,0.5689655172413793
2839,12879,19,10,19,0,1.9
2840,12880,19,28,12,1,0.42857142857142855
2841,12881,19,24,36,3,1.5
2842,12882,19,27,21,2,0.7777777777777778
2843,12883,19,9,4,2,0.4444444444444444
2844,12884,19,36,26,1,0.7222222222222222
2845,12885,19,18,23,3,1.2777777777777777
2846,12886,19,37,26,2,0.7027027027027027
2847,12887,19,17,16,5,0.9411764705882353
2848,12888,19,14,11,1,0.7857142857142857
2849,12889,19,22,19,0,0.8636363636363636
2850,12890,19,116,153,16,1.3189655172413792
2851,12891,19,73,89,5,1.2191780821917808
2852,12892,19,8,9,0,1.125
2853,12893,19,53,26,3,0.49056603773584906
2854,12894,19,18,14,0,0.7777777777777778
2855,12895,19,13,3,0,0.23076923076923078
2856,12896,19,32,33,2,1.03125
2857,12897,19,42,37,3,0.8809523809523809
2858,12898,19,20,35,2,1.75
2859,12899,19,22,30,1,1.3636363636363635
2860,12900,19,21,11,0,0.5238095238095238
2861,12901,19,29,61,1,2.103448275862069
2862,12902,19,46,43,1,0.9347826086956522
2863,12903,19,16,6,0,0.375
2864,12904,19,20,15,1,0.75
2865,12905,19,16,9,0,0.5625
2866,12906,19,10,3,0,0.3
2867,12907,19,53,46,3,0.8679245283018868
2868,12908,19,33,18,4,0.5454545454545454
2869,12909,19,21,15,0,0.7142857142857143
2870,12910,19,16,10,0,0.625
2871,12911,19,73,92,4,1.2602739726027397
2872,12912,19,22,27,1,1.2272727272727273
2873,12913,19,14,32,0,2.2857142857142856
2874,12914,19,17,11,2,0.6470588235294118
2875,12915,19,22,18,6,0.8181818181818182
2876,12916,19,33,19,3,0.5757575757575758
2877,12917,19,17,22,0,1.2941176470588236
2878,12918,19,19,18,0,0.9473684210526315
2879,12919,19,74,45,7,0.6081081081081081
2880,12920,20,5,5,0,1.0
2881,12921,20,37,36,4,0.972972972972973
2882,12922,20,34,15,2,0.4411764705882353
2883,12923,20,11,7,1,0.6363636363636364
2884,12924,20,35,21,1,0.6
2885,12925,20,35,19,5,0.5428571428571428
2886,12926,20,31,31,1,1.0
2887,12927,20,20,20,0,1.0
2888,12928,20,23,12,0,0.5217391304347826
2889,12929,20,33,24,1,0.7272727272727273
2890,12930,20,52,59,2,1.1346153846153846
2891,12931,20,22,17,2,0.7727272727272727
2892,12932,20,19,18,3,0.9473684210526315
2893,12933,20,71,77,0,1.0845070422535212
2894,12934,20,34,24,1,0.7058823529411765
2895,12935,20,45,52,4,1.1555555555555554
2896,12936,20,21,22,2,1.0476190476190477
2897,12937,20,41,34,1,0.8292682926829268
2898,12938,20,26,28,1,1.0769230769230769
2899,12939,20,15,8,0,0.5333333333333333
2900,12940,20,51,68,2,1.3333333333333333
2901,12941,20,12,0,0,0.0
2902,12942,20,18,15,3,0.8333333333333334
2903,12943,20,107,136,5,1.2710280373831775
2904,12944,20,18,6,0,0.3333333333333333
2905,12945,20,27,2,12,0.07407407407407407
2906,12946,20,48,5,9,0.10416666666666667
2907,12947,20,27,13,0,0.48148148148148145
2908,12948,20,42,27,1,0.6428571428571429
2909,12949,20,14,11,2,0.7857142857142857
2910,12950,20,24,5,1,0.20833333333333334
2911,12951,20,7,4,0,0.5714285714285714
2912,12952,20,27,15,2,0.5555555555555556
2913,12953,20,16,16,1,1.0
2914,12954,20,7,14,0,2.0
2915,12955,20,14,8,0,0.5714285714285714
2916,12956,20,14,3,0,0.21428571428571427
2917,12957,20,29,23,2,0.7931034482758621
2918,12958,20,17,14,7,0.8235294117647058
2919,12959,20,15,12,7,0.8
2920,12960,20,52,33,3,0.6346153846153846
2921,12961,20,16,34,1,2.125
2922,12962,20,28,27,3,0.9642857142857143
2923,12963,20,14,6,0,0.42857142857142855
2924,12964,20,16,20,3,1.25
2925,12965,20,27,42,4,1.5555555555555556
2926,12966,20,18,15,0,0.8333333333333334
2927,12967,20,20,34,1,1.7
2928,12968,20,14,11,0,0.7857142857142857
2929,12969,20,27,22,1,0.8148148148148148
2930,12970,20,14,8,0,0.5714285714285714
2931,12971,20,21,20,0,0.9523809523809523
2932,12972,20,24,25,1,1.0416666666666667
2933,12973,20,54,39,9,0.7222222222222222
2934,12974,20,19,16,1,0.8421052631578947
2935,12975,20,18,11,2,0.6111111111111112
2936,12976,20,15,17,1,1.1333333333333333
2937,12977,20,21,38,2,1.8095238095238095
2938,12978,20,11,8,2,0.7272727272727273
2939,12979,20,14,18,2,1.2857142857142858
2940,12980,20,7,15,0,2.142857142857143
2941,12981,20,16,18,0,1.125
2942,12982,20,12,19,1,1.5833333333333333
2943,12983,20,34,29,3,0.8529411764705882
2944,12984,20,42,48,11,1.1428571428571428
2945,12985,20,10,7,0,0.7
2946,12986,20,23,30,1,1.3043478260869565
2947,12987,20,25,33,12,1.32
2948,12988,20,32,19,3,0.59375
2949,12989,20,46,73,3,1.5869565217391304
2950,12990,20,30,49,4,1.6333333333333333
2951,12991,20,23,18,3,0.782608695652174
2952,12992,20,21,15,2,0.7142857142857143
2953,12993,20,17,4,0,0.23529411764705882
2954,12994,20,33,33,1,1.0
2955,12995,20,16,12,1,0.75
2956,12996,20,12,5,0,0.4166666666666667
2957,12997,20,22,49,6,2.227272727272727
2958,12998,20,28,21,1,0.75
2959,12999,20,35,28,4,0.8
2960,13000,20,15,5,1,0.3333333333333333
2961,13001,20,24,21,2,0.875
2962,13002,20,60,46,4,0.7666666666666667
2963,13003,20,25,20,2,0.8
2964,13004,20,20,37,1,1.85
2965,13005,20,13,15,1,1.1538461538461537
2966,13006,20,13,9,1,0.6923076923076923
2967,13007,20,29,29,0,1.0
2968,13008,20,28,35,14,1.25
2969,13009,20,33,37,1,1.121212121212121
2970,13010,20,21,12,0,0.5714285714285714
2971,13011,20,49,41,2,0.8367346938775511
2972,13012,20,30,22,1,0.7333333333333333
2973,13013,20,19,21,0,1.105263157894737
2974,13014,20,20,22,1,1.1
2975,13015,20,27,21,1,0.7777777777777778
2976,13016,20,46,39,3,0.8478260869565217
2977,13017,20,39,46,0,1.1794871794871795
2978,13018,20,38,25,3,0.6578947368421053
2979,13019,20,126,161,3,1.2777777777777777
2980,13020,20,43,27,1,0.627906976744186
2981,13021,20,54,57,3,1.0555555555555556
2982,13022,20,21,29,1,1.380952380952381
2983,13023,20,28,22,5,0.7857142857142857
2984,13024,20,33,23,4,0.696969696969697
2985,13025,20,24,30,3,1.25
2986,13026,20,20,19,0,0.95
2987,13027,20,85,90,5,1.0588235294117647
2988,13028,20,19,17,1,0.8947368421052632
2989,13029,20,30,26,7,0.8666666666666667
2990,13030,20,30,30,2,1.0
2991,13031,20,11,2,0,0.18181818181818182
2992,13032,20,24,40,0,1.6666666666666667
2993,13033,20,59,51,3,0.864406779661017
2994,13034,20,29,22,1,0.7586206896551724
2995,13035,20,20,5,2,0.25
2996,13036,20,33,42,3,1.2727272727272727
2997,13037,20,29,15,4,0.5172413793103449
2998,13038,20,16,5,0,0.3125
2999,13039,20,22,28,2,1.2727272727272727
3000,13040,20,9,1,0,0.1111111111111111
3001,13041,20,20,4,0,0.2
3002,13042,20,19,18,0,0.9473684210526315
3003,13043,20,29,22,1,0.7586206896551724
3004,13044,20,35,40,1,1.1428571428571428
3005,13045,20,37,33,1,0.8918918918918919
3006,13046,20,31,27,2,0.8709677419354839
3007,13047,20,21,11,1,0.5238095238095238
3008,13048,20,14,7,1,0.5
3009,13049,20,31,20,6,0.6451612903225806
3010,13050,20,34,20,5,0.5882352941176471
3011,13051,20,31,18,3,0.5806451612903226
3012,13052,20,31,17,0,0.5483870967741935
3013,13053,20,64,30,3,0.46875
3014,13054,20,105,139,4,1.3238095238095238
3015,13055,20,32,20,2,0.625
3016,13056,20,21,19,5,0.9047619047619048
3017,13057,20,24,23,4,0.9583333333333334
3018,13058,20,29,17,2,0.5862068965517241
3019,13059,20,40,91,0,2.275
3020,13060,20,10,8,2,0.8
3021,13061,20,15,8,2,0.5333333333333333
3022,13062,20,4,3,1,0.75
3023,13063,20,24,19,0,0.7916666666666666
3024,13064,20,33,13,0,0.3939393939393939
3025,13065,20,14,21,1,1.5
3026,13066,20,53,38,0,0.7169811320754716
3027,13067,20,15,10,0,0.6666666666666666
3028,13068,20,18,14,3,0.7777777777777778
3029,13069,20,43,39,5,0.9069767441860465
3030,13070,20,74,102,8,1.3783783783783783
3031,13071,20,27,12,1,0.4444444444444444
3032,13072,20,35,34,2,0.9714285714285714
3033,13073,20,12,33,2,2.75
3034,13074,20,16,8,2,0.5
3035,13075,20,7,14,2,2.0
3036,13076,20,18,15,2,0.8333333333333334
3037,13077,20,16,2,3,0.125
3038,13078,20,21,16,0,0.7619047619047619
3039,13079,20,34,59,18,1.7352941176470589
3040,13080,20,67,77,2,1.1492537313432836
3041,13081,20,18,12,0,0.6666666666666666
3042,13082,20,15,17,0,1.1333333333333333
3043,13084,20,49,49,7,1.0
3044,13085,20,14,11,3,0.7857142857142857
3045,13086,20,28,36,1,1.2857142857142858
3046,13087,20,9,10,0,1.1111111111111112
3047,13088,20,219,110,18,0.502283105022831
3048,13089,20,72,92,3,1.2777777777777777
3049,13090,20,34,19,1,0.5588235294117647
3050,13091,20,17,7,2,0.4117647058823529
3051,13092,20,20,28,2,1.4
3052,13093,20,5,9,2,1.8
3053,13094,20,13,20,3,1.5384615384615385
3054,13095,20,36,19,0,0.5277777777777778
3055,13096,20,15,16,1,1.0666666666666667
3056,13097,20,28,15,0,0.5357142857142857
3057,13098,20,16,9,1,0.5625
3058,13099,20,29,15,4,0.5172413793103449
3059,13100,20,14,7,0,0.5
3060,13101,20,14,14,4,1.0
3061,13102,20,23,20,1,0.8695652173913043
3062,13103,20,38,29,3,0.7631578947368421
3063,13104,20,27,25,2,0.9259259259259259
3064,13105,20,37,45,6,1.2162162162162162
3065,13106,20,48,24,4,0.5
3066,13107,20,33,23,5,0.696969696969697
3067,13108,20,39,73,1,1.8717948717948718
3068,13109,20,52,32,1,0.6153846153846154
3069,13110,20,28,35,14,1.25
3070,13111,20,83,67,5,0.8072289156626506
3071,13112,20,9,15,1,1.6666666666666667
3072,13113,20,15,12,5,0.8
3073,13114,20,88,74,9,0.8409090909090909
3074,13115,20,55,82,4,1.490909090909091
3075,13116,20,11,5,0,0.45454545454545453
3076,13117,20,10,3,0,0.3
3077,13118,20,21,32,1,1.5238095238095237
3078,13119,20,39,29,4,0.7435897435897436
3079,13120,20,53,26,4,0.49056603773584906
3080,13121,20,12,4,3,0.3333333333333333
3081,13122,20,27,41,2,1.5185185185185186
3082,13123,20,18,26,2,1.4444444444444444
3083,13124,20,22,14,6,0.6363636363636364
3084,13125,20,45,25,2,0.5555555555555556
3085,13126,20,16,5,0,0.3125
3086,13127,20,21,14,2,0.6666666666666666
3087,13128,20,33,20,3,0.6060606060606061
3088,13129,20,13,22,2,1.6923076923076923
3089,13130,20,30,33,3,1.1
3090,13131,20,42,28,1,0.6666666666666666
3091,13132,20,12,16,1,1.3333333333333333
3092,13133,20,8,13,1,1.625
3093,13134,20,20,32,2,1.6
3094,13135,20,7,10,2,1.4285714285714286
3095,13136,20,28,14,1,0.5
3096,13137,20,41,29,3,0.7073170731707317
3097,13138,20,19,23,2,1.2105263157894737
3098,13139,20,65,60,6,0.9230769230769231
3099,13140,20,11,16,0,1.4545454545454546
3100,13141,20,36,49,4,1.3611111111111112
3101,13142,20,20,13,1,0.65
3102,13143,20,39,31,0,0.7948717948717948
3103,13144,20,21,15,2,0.7142857142857143
3104,13145,20,40,20,1,0.5
3105,13146,20,33,29,2,0.8787878787878788
3106,13147,20,17,9,1,0.5294117647058824
3107,13148,20,66,67,4,1.0151515151515151
3108,13149,20,43,25,5,0.5813953488372093
3109,13150,20,16,13,0,0.8125
3110,13151,20,19,11,12,0.5789473684210527
3111,13152,20,12,8,1,0.6666666666666666
3112,13153,20,6,0,0,0.0
